Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2017-05-31,218.75443518249054,218.79062459193227,217.66898753690478,218.3926239013672,91796000,31,2,22,5,2017
2017-06-01,218.8720207148812,220.14742820004201,218.57352020970217,220.12933349609375,68962000,1,3,22,6,2017
2017-06-02,220.18362349383318,221.02485477496066,219.87608251028823,220.86203002929688,88666100,2,4,22,6,2017
2017-06-05,220.68113930199928,220.9796398540529,220.49117938624983,220.69923400878906,44698800,5,0,23,6,2017
2017-06-06,220.11126394489068,220.69017031745375,219.91226358536431,219.99368286132812,50375400,6,1,23,6,2017
2017-06-07,220.346456001965,220.63590229014045,219.64995473639837,220.40072631835938,54144300,7,2,23,6,2017
2017-06-08,220.50019111684,221.00673239152806,219.9574604355516,220.5092315673828,65950700,8,3,23,6,2017
2017-06-09,220.7896730539542,221.62185011151166,218.8539535543231,220.17459106445312,132256400,9,4,23,6,2017
2017-06-12,219.9212927084411,220.18360380572355,219.24288623363833,220.12933349609375,86108100,12,0,24,6,2017
2017-06-13,220.69012349869078,221.25998929845878,220.3283122684273,221.20571899414062,60067000,13,1,24,6,2017
2017-06-14,221.48613505996045,221.49517551036232,220.06599762064712,220.92532348632812,78602300,14,2,24,6,2017
2017-06-15,219.51422194354365,220.62681841953975,219.22477571233023,220.50018310546875,66464900,15,3,24,6,2017
2017-06-16,220.66656923153926,220.72110420366988,219.63036315248246,220.54840087890625,84553100,16,4,24,6,2017
2017-06-19,221.411889203314,222.44809521483901,221.31190380441578,222.3844757080078,65123800,19,0,25,6,2017
2017-06-20,222.01179617570193,222.02088071373484,220.86652025498887,220.8846893310547,56906400,20,1,25,6,2017
2017-06-21,221.29369879804798,221.41185325427176,220.3392953943472,220.8301239013672,55977600,21,2,25,6,2017
2017-06-22,220.83927790822668,221.3573740255484,220.54840622378094,220.73019409179688,44148100,22,3,25,6,2017
2017-06-23,220.79380361999156,221.33916716512007,220.3938620318497,220.9937744140625,66986800,23,4,25,6,2017
2017-06-26,221.6936373152339,222.12994475341907,220.92103556546897,221.13917541503906,56700500,26,0,26,6,2017
2017-06-27,220.91195277297228,221.221007364245,219.33946781157906,219.35765075683594,82247700,27,1,26,6,2017
2017-06-28,220.42110017439603,221.53002393225782,220.17567898351922,221.3209686279297,70042600,28,2,26,6,2017
2017-06-29,221.47551870399374,221.5300536716159,218.11239496189816,219.37583923339844,106949700,29,3,26,6,2017
2017-06-30,220.22112936728172,220.61198636523898,219.58486504801377,219.7848358154297,86820700,30,4,26,6,2017
2017-07-03,220.76652863789496,221.22100517816105,220.15753173828122,220.15753173828125,39153800,3,0,27,7,2017
2017-07-05,220.5393273023902,220.8847200995609,219.69399358377166,220.6665802001953,54427600,5,2,27,7,2017
2017-07-06,219.8666448377531,219.99389770541612,218.45776488679118,218.64865112304688,65400800,6,3,27,7,2017
2017-07-07,219.24855248723466,220.22112495516123,218.6577247336987,220.0666046142578,57972300,7,4,27,7,2017
2017-07-10,220.0666251962431,220.6938050247287,219.74848607846775,220.30294799804688,36663300,10,0,28,7,2017
2017-07-11,220.3029481547324,220.46656691726903,218.92134949309605,220.13934326171875,50354600,11,1,28,7,2017
2017-07-12,221.14829120498337,221.96634344421864,221.14829120498337,221.79364013671875,59610400,12,2,28,7,2017
2017-07-13,221.8027298653413,222.28447387818906,221.56639319294752,222.1663055419922,39471600,13,3,28,7,2017
2017-07-14,222.16629351083265,223.5751734532238,222.06630812473978,223.20249938964844,60262700,14,4,28,7,2017
2017-07-17,223.1207274821165,223.52066908122134,222.99347459781262,223.17526245117188,33531900,17,0,29,7,2017
2017-07-18,222.74804909453204,223.34796148168107,222.3935579329483,223.29342651367188,42742500,18,1,29,7,2017
2017-07-19,223.62064896468348,224.51141913283695,223.61155055704924,224.50233459472656,51034300,19,2,29,7,2017
2017-07-20,224.76591507664747,224.89316795225344,224.02966530567565,224.60231018066406,47135200,20,3,29,7,2017
2017-07-21,224.00238693887562,224.42959597254992,223.76605027457427,224.40232849121094,82340800,21,4,29,7,2017
2017-07-24,224.32052748516742,224.49323079178126,223.85696640124885,224.34780883789062,46622300,24,0,30,7,2017
2017-07-25,225.12946547992144,225.23854926785185,224.65681992046916,224.8931427001953,54915600,25,1,30,7,2017
2017-07-26,225.1931391165233,225.2294911393198,224.62959261127057,224.9022674560547,47575400,26,2,30,7,2017
2017-07-27,225.38402002956892,225.42037205150285,223.31159417171415,224.69320678710938,70766600,27,3,30,7,2017
2017-07-28,224.19327452571164,224.5659486220038,223.7206289040725,224.4296112060547,50088400,28,4,30,7,2017
2017-07-31,224.84771642540858,224.94770181786183,224.08419917550552,224.30235290527344,65838700,31,0,31,7,2017
2017-08-01,224.92956001932183,224.9659120439299,224.25692967311102,224.80230712890625,55050400,1,1,31,8,2017
2017-08-02,224.93862917830887,225.05679752187407,223.93877520088915,224.91136169433594,47211200,2,2,31,8,2017
2017-08-03,224.79317712644755,224.82044460845245,224.18418024580006,224.4750518798828,40856000,3,3,31,8,2017
2017-08-04,224.98407963603563,225.22948699182228,224.48415264726373,224.88409423828125,60191800,4,4,31,8,2017
2017-08-07,224.9568075708756,225.3022003173828,224.847723767668,225.3022003173828,31995000,7,0,32,8,2017
2017-08-08,224.97497997744028,226.24752265719528,224.3568985180491,224.74774169921875,61719400,8,1,32,8,2017
2017-08-09,224.02963475174485,224.7931519012495,223.6569607134671,224.73861694335938,62632600,9,2,32,8,2017
2017-08-10,223.866071937829,224.0024232361408,221.51188653727425,221.56642150878906,120479500,10,3,32,8,2017
2017-08-11,221.8026829810994,222.5116651093714,221.55726182299907,221.89356994628906,74869900,11,4,32,8,2017
2017-08-14,223.2298199611136,224.320561060932,223.19346793458072,224.09332275390625,73291900,14,0,33,8,2017
2017-08-15,224.49323384891795,224.5114167944732,223.74789951543679,224.06602478027344,55242700,15,1,33,8,2017
2017-08-16,224.61139902334082,225.02952354807329,224.0114866541904,224.45687866210938,56715500,16,2,33,8,2017
2017-08-17,223.8206543097828,224.14787803607956,220.95744323730466,220.9574432373047,128490400,17,3,33,8,2017
2017-08-18,220.78473475195756,221.95729218948352,220.14847026275095,220.61204528808594,136748000,18,4,33,8,2017
2017-08-21,220.54836043513447,221.05737190771197,219.81211070733326,220.78468322753906,65469700,21,0,34,8,2017
2017-08-22,221.3937221556857,223.25706499023653,221.3755392094856,223.0934600830078,63140100,22,1,34,8,2017
2017-08-23,222.08450851707153,222.738955846639,221.92998815724636,222.29356384277344,50203800,23,2,34,8,2017
2017-08-24,222.69351985840763,222.85712476664625,221.5573284305586,221.77548217773438,50741700,24,3,34,8,2017
2017-08-25,222.6026045624238,223.24796735418624,222.13904348294827,222.29356384277344,64445900,25,4,34,8,2017
2017-08-28,222.8480521915629,222.87531967773316,221.8663810808587,222.3026885986328,40565600,28,0,35,8,2017
2017-08-29,220.93015599491537,222.8298647976675,220.81198764418565,222.55718994140625,51135700,29,1,35,8,2017
2017-08-30,222.53901414447097,223.8933594086898,222.34812786943033,223.611572265625,62030800,30,2,35,8,2017
2017-08-31,224.25690461432356,225.21130812055637,223.64790771613315,224.95680236816406,103803900,31,3,35,8,2017
2017-09-01,225.34760498249054,225.72027900625943,225.12036675378084,225.27488708496094,62007000,1,4,35,9,2017
2017-09-05,224.74772329411044,224.98405996060194,222.64804399441465,223.656982421875,91398800,5,1,36,9,2017
2017-09-06,224.36599725546182,224.7659388695664,223.81153526673037,224.4205322265625,57916900,6,2,36,9,2017
2017-09-07,224.73865613128032,224.7568390769214,223.96604044105794,224.39324951171875,58034700,7,3,36,9,2017
2017-09-08,224.0933185528655,224.61142854054353,223.8751786587066,224.1296844482422,63832800,8,4,36,9,2017
2017-09-11,225.45673051758982,226.60202034934022,225.43856144086544,226.5202178955078,71364800,11,0,37,9,2017
2017-09-12,226.90194805889874,227.32005868344754,226.71106182106735,227.28370666503906,56896000,12,1,37,9,2017
2017-09-13,226.9837808647955,227.42917289963137,226.86561251749688,227.39280700683594,59228000,13,2,37,9,2017
2017-09-14,227.05646283241117,227.52912227724818,226.8746750057884,227.32005310058594,95446300,14,3,37,9,2017
2017-09-15,227.16936662831256,227.7174366706997,227.05975540750606,227.6260986328125,95432400,15,4,37,9,2017
2017-09-18,228.0097326433358,228.47559423088796,227.7082878731479,228.11021423339844,46235200,18,0,38,9,2017
2017-09-19,228.3659953336686,228.42994450277203,228.0006153164764,228.33859252929688,47108100,19,1,38,9,2017
2017-09-20,228.42995044536352,228.53956166570185,227.37945847648763,228.42080688476562,59574100,20,2,38,9,2017
2017-09-21,228.2563792145183,228.3477172476778,227.62608685079582,227.80877685546875,48211400,21,3,38,9,2017
2017-09-22,227.49822650351405,228.02803732992191,227.47082369683392,227.85447692871094,51214000,22,4,38,9,2017
2017-09-25,227.5895435115829,227.95493746413885,226.61214430749808,227.38858032226562,57064400,25,0,39,9,2017
2017-09-26,227.83619392806585,228.0919627382969,227.27898031898644,227.52561950683594,54082000,26,1,39,9,2017
2017-09-27,228.2563949173336,228.81360852984943,227.33378733198086,228.41168212890625,81001400,27,2,39,9,2017
2017-09-28,228.11935757165656,228.76792313530495,228.02801953596878,228.6857147216797,44778800,28,3,39,9,2017
2017-09-29,228.6765349497529,229.57173955087356,228.4847153483357,229.48951721191406,85578000,29,4,39,9,2017
2017-10-02,229.7270527445792,230.48522949218747,229.54434880473823,230.4852294921875,59023000,2,0,40,10,2017
2017-10-03,230.48522072832645,231.00588790968533,230.40299838318293,230.97848510742188,66810200,3,1,40,10,2017
2017-10-04,230.82320379478324,231.50830174552718,230.70444902304783,231.25253295898438,55953600,4,2,40,10,2017
2017-10-05,231.5996525582285,232.6410009432985,231.28907814862177,232.62274169921875,63522800,5,3,40,10,2017
2017-10-06,232.1569164034564,232.6593244914951,231.88288829939646,232.35787963867188,80646000,6,4,40,10,2017
2017-10-09,232.5953296028703,232.6592648313038,231.7001248979718,231.9741668701172,35803100,9,0,41,10,2017
2017-10-10,232.56790714002912,232.97896309432292,232.0015500619097,232.58616638183594,43057400,10,1,41,10,2017
2017-10-11,232.48572354867085,232.95159912109372,232.31217709246462,232.95159912109375,47674300,11,2,41,10,2017
2017-10-12,232.62273485181797,232.98811485961727,232.3578224985627,232.60446166992188,47065100,12,3,41,10,2017
2017-10-13,233.06119466022542,233.17994943553475,232.60446267931738,232.88763427734375,54800400,13,4,41,10,2017
2017-10-16,233.12517732580744,233.39920540304433,232.76892688704356,233.1982421875,38221700,16,0,42,10,2017
2017-10-17,233.1434345002403,233.4083468903564,232.91506847900163,233.3626708984375,31561000,17,1,42,10,2017
2017-10-18,233.75542023926909,233.8010962246371,233.39004023303247,233.59100341796875,40888300,18,2,42,10,2017
2017-10-19,232.7780353587411,233.69149936881112,232.3395765366468,233.6549530029297,61903800,19,3,42,10,2017
2017-10-20,234.48620682711189,234.88813319475383,233.63667810671342,234.86070251464844,89176400,20,4,42,10,2017
2017-10-23,235.1987194557299,235.2261222605101,233.86504195187035,233.94725036621094,63915300,23,0,43,10,2017
2017-10-24,234.39489903145352,234.60497793819414,233.9838290263053,234.3583526611328,66935900,24,1,43,10,2017
2017-10-25,234.01122467279995,234.12997946517322,232.0198796403136,233.1982421875,103715300,25,2,43,10,2017
2017-10-26,233.83765546629496,234.12081313912182,233.3717799035795,233.49966430664062,69798000,26,3,43,10,2017
2017-10-27,234.27614215587766,235.57327346197874,233.50883564622967,235.40882873535156,85562500,27,4,43,10,2017
2017-10-30,234.27613729668533,235.30835618315032,234.22133168118384,234.5319061279297,54285700,30,0,44,10,2017
2017-10-31,234.92466537823782,235.1621749393394,234.58668815772194,234.8972625732422,60304800,31,1,44,10,2017
2017-11-01,235.71026189937828,236.06649836883048,234.8242006910256,235.2078399658203,54202700,1,2,44,11,2017
2017-11-02,235.13477750221023,235.44535192482053,234.02035027909807,235.2991943359375,56449500,2,3,44,11,2017
2017-11-03,235.46360113656925,236.13043988055105,235.03427194899083,236.08477783203125,59589700,3,4,44,11,2017
2017-11-06,235.9477428629053,236.58717882121394,235.87467800778597,236.45016479492188,49652600,6,0,45,11,2017
2017-11-07,236.55980995224706,236.9069307864569,235.75595704706922,236.28578186035156,57502200,7,1,45,11,2017
2017-11-08,236.1030348806251,236.78813286230255,235.81071971803274,236.68763732910156,50469600,8,2,45,11,2017
2017-11-09,235.4270988577569,236.02998847395355,234.17562969698952,235.8290252685547,95085500,9,3,45,11,2017
2017-11-10,235.42705627597098,235.9385938196079,235.09819478265848,235.75588989257812,59984700,10,4,45,11,2017
2017-11-13,235.04345058303144,236.21268354204034,235.00690421273697,235.9751739501953,50228600,13,0,46,11,2017
2017-11-14,235.1347478473815,235.5366741969421,234.32175158863652,235.42706298828125,61315200,14,1,46,11,2017
2017-11-15,234.4131198273345,234.96120378539206,233.5087994163998,234.2487030029297,80811500,15,2,46,11,2017
2017-11-16,235.2352353109911,236.62371840886786,235.18957326243822,236.24005126953125,67777000,16,3,46,11,2017
2017-11-17,235.87468369128894,236.21266092318947,235.46361372579858,235.5458221435547,75756800,17,4,46,11,2017
2017-11-20,235.80159369049423,236.1486865695499,235.5457970269158,235.94772338867188,48075500,20,0,47,11,2017
2017-11-21,236.75159723087387,237.68334836928915,235.91122594620813,237.4915008544922,69176800,21,1,47,11,2017
2017-11-22,237.5006097406241,237.63762374782567,237.10782696107776,237.28138732910156,45033400,22,2,47,11,2017
2017-11-24,237.79293402912563,237.9390916013364,237.6467764569149,237.82945251464844,27856500,24,4,47,11,2017
2017-11-27,237.87515596006162,238.185730364901,237.50063238686198,237.7107391357422,52274900,27,0,48,11,2017
2017-11-28,238.1949033587721,240.14970200177532,238.09440781368664,240.12229919433594,98971700,28,1,48,11,2017
2017-11-29,240.2593374357892,240.81656507880848,239.51031799808425,239.97616577148438,77512100,29,2,48,11,2017
2017-11-30,240.93528785219155,243.02710046504188,240.85307943252025,242.07711791992188,127894400,30,3,48,11,2017
2017-12-01,241.84873243388788,242.35112647255465,238.19487651134156,241.57467651367188,164390900,1,4,48,12,2017
2017-12-04,243.2646264470727,243.71221494326394,241.22759143323466,241.2824249267578,94040600,4,0,49,12,2017
2017-12-05,240.41456604003906,242.2049474783298,240.27755203039797,240.41456604003906,77994500,5,1,49,12,2017
2017-12-06,240.51508698807208,240.90789773836747,239.97614651291343,240.4602813720703,75898600,6,2,49,12,2017
2017-12-07,241.21842956542972,241.54726320333637,240.18621085193288,241.2184295654297,77218600,7,3,49,12,2017
2017-12-08,242.21418696237853,242.54302071574577,241.1819678864476,242.53390502929688,76563900,8,4,49,12,2017
2017-12-11,243.26461791992185,243.32856709619685,242.50645499614188,243.26461791992188,83077500,11,0,50,12,2017
2017-12-12,244.08673734517347,244.18723289329463,243.3011715903734,243.69395446777344,85195800,12,1,50,12,2017
2017-12-13,243.94970604812949,244.4064380714169,243.57518244382857,243.66653442382812,102905400,13,2,50,12,2017
2017-12-14,243.9771148482037,244.09586963744954,242.61606230591784,242.67086791992188,100666700,14,3,50,12,2017
2017-12-15,243.71843159013628,245.17825979086936,243.66334584816124,244.691650390625,144610300,15,4,50,12,2017
2017-12-18,246.15148248046003,246.61054901696997,246.0413109947693,246.24330139160156,83653600,18,0,51,12,2017
2017-12-19,246.50035941761297,246.5462548602123,245.2241410906812,245.297607421875,82382900,19,1,51,12,2017
2017-12-20,246.3075433994221,246.36262914092273,244.85690550790977,245.1690673828125,76751500,20,2,51,12,2017
2017-12-21,245.82099220959935,246.4178012491658,245.4170113301407,245.67408752441406,67032300,21,3,51,12,2017
2017-12-22,245.69243086538,245.72916403590708,245.0497264675542,245.60980224609375,78720900,22,4,51,12,2017
2017-12-26,245.18744217474688,245.54552754614636,245.0405655302339,245.3159942626953,45244400,26,1,52,12,2017
2017-12-27,245.49044951775542,245.81180172852999,245.15074473063964,245.43536376953125,57751000,27,2,52,12,2017
2017-12-28,245.95874925108797,245.98629212999893,245.5547683475902,245.94036865234375,45116100,28,3,52,12,2017
2017-12-29,246.5463258953522,246.56467847384056,244.81106858487615,245.01303100585938,96007400,29,4,52,12,2017
2018-01-02,245.91279019695034,246.80338051183605,245.50880935189693,246.7666473388672,86655700,2,1,1,1,2018
2018-01-03,246.94106370557807,248.483548564288,246.94106370557807,248.32745361328125,90070400,3,2,1,1,2018
2018-01-04,248.99767460891897,249.8790744216019,248.3917034817011,249.37408447265625,80636400,4,3,1,1,2018
2018-01-05,250.20050610508054,251.16453482986347,249.68635371596915,251.0360107421875,83524000,5,4,1,1,2018
2018-01-08,250.93494988590982,251.6602828645796,250.6319782979175,251.49502563476562,57319200,8,0,2,1,2018
2018-01-09,251.93564168082122,252.71606018623348,251.64183245209352,252.06419372558594,57254000,9,1,2,1,2018
2018-01-10,251.2746843166365,251.95412192921737,250.5769221463985,251.6786651611328,69574300,10,2,2,1,2018
2018-01-11,252.2570396031123,253.51487731933594,252.08259209306135,253.51487731933594,62361500,11,3,2,1,2018
2018-01-12,253.79038750182013,255.34200680787905,253.47819756180698,255.16758728027344,90816100,12,4,2,1,2018
2018-01-16,256.48047980250936,257.1598893110645,253.56998562974593,254.29531860351562,106555100,16,1,3,1,2018
2018-01-17,255.2685089618974,257.1231274775373,254.29529025357996,256.7191467285156,113258800,17,2,3,1,2018
2018-01-18,256.5997899938937,257.040475848484,255.77344797815246,256.2876281738281,100728000,18,3,3,1,2018
2018-01-19,256.8935986242037,257.45367431640625,256.28765550951204,257.45367431640625,140920100,19,4,3,1,2018
2018-01-22,257.23340293833235,259.5470886230469,257.17828916610307,259.5470886230469,91322400,22,0,4,1,2018
2018-01-23,259.5929408971905,260.40090249945206,259.2532361369665,260.0979309082031,97084700,23,1,4,1,2018
2018-01-24,260.76820736231343,261.39255929512257,258.7666835114725,259.9969787597656,134816100,24,2,4,1,2018
2018-01-25,260.89678701841217,260.99776824191986,259.28086328863,260.107177734375,84587300,25,3,4,1,2018
2018-01-26,260.9793230832829,263.164484255671,260.7130566497136,263.1185607910156,107743100,26,4,4,1,2018
2018-01-29,262.5217813248682,262.9808478587217,261.20885776265453,261.3741149902344,90118300,29,0,5,1,2018
2018-01-30,259.46440466665,261.4291948171007,258.19737657881313,258.69317626953125,131796400,30,1,5,1,2018
2018-01-31,259.5838130827885,260.1071277189686,257.7016231869057,258.8217468261719,108364800,31,2,5,1,2018
2018-02-01,258.0596642618306,259.8867400734976,257.70157892148734,258.52789306640625,90102500,1,3,5,2,2018
2018-02-02,257.15068207189694,257.2884244392676,252.86301658994745,252.89974975585938,173174800,2,4,5,2,2018
2018-02-05,251.06347408452837,253.26698762826462,241.75359223680957,242.3228302001953,294681800,5,0,6,2,2018
2018-02-06,238.6595666735055,247.62055643851215,237.5210903742217,247.0972137451172,355026800,6,1,6,2,2018
2018-02-07,246.5187673633062,250.06274811156547,245.67407248001845,245.75672912597656,167376100,7,2,6,2,2018
2018-02-08,246.06887719732578,246.21578186524152,236.50191734091626,236.5386505126953,246449500,8,3,6,2,2018
2018-02-09,239.44912295669576,242.02907495979883,232.2142430000367,240.09182739257812,283565300,9,4,6,2,2018
2018-02-12,242.23105687540013,245.15074158987716,240.23872362868357,243.61744689941406,143736000,12,0,7,2,2018
2018-02-13,242.35961000588054,244.79265726238654,241.75363876137712,244.22341918945312,81223600,13,1,7,2,2018
2018-02-14,242.67178897244855,247.89596923224954,242.66259867411006,247.51953125,120735700,14,2,7,2,2018
2018-02-15,249.3374507949962,250.68710777901677,246.76666091061264,250.67791748046875,111200300,15,3,7,2,2018
2018-02-16,250.02602251048003,252.78042192057703,249.98009904212523,250.75132751464844,160420100,16,4,7,2,2018
2018-02-20,249.75974853219859,251.26550028024457,248.35500599613076,249.1813201904297,86369700,20,1,8,2,2018
2018-02-21,249.64038534211824,252.22952741967774,247.84085230388197,247.94183349609375,98883700,21,2,8,2,2018
2018-02-22,248.90591856531296,250.69626151135313,247.56545192554103,248.26321411132812,110511300,22,3,8,2,2018
2018-02-23,249.5393133640989,252.22024536132812,249.0435138230047,252.22024536132812,92766400,23,4,8,2,2018
2018-02-26,253.34050728849442,255.250240187045,252.72537368635267,255.14923095703125,86491400,26,0,9,2,2018
2018-02-27,255.34197987812948,256.0856934577233,251.8989807951136,251.9632568359375,99099200,27,1,9,2,2018
2018-02-28,253.11088707702766,253.5791438516392,249.08029796234104,249.4108123779297,121907800,28,2,9,2,2018
2018-03-01,249.1905221297587,250.8064454433134,244.22341841547086,245.7842559814453,176855100,1,3,9,3,2018
2018-03-02,244.03982389667576,247.6389188195921,243.14007118035053,247.05130004882812,139083200,2,4,9,3,2018
2018-03-05,245.8117509959368,250.54932049984018,245.7015515030318,249.9066162109375,97307400,5,0,10,3,2018
2018-03-06,250.92576133840015,251.0084179730814,248.9793236780482,250.5401611328125,79213200,6,1,10,3,2018
2018-03-07,248.28158343217933,250.81561192089603,248.0795930146033,250.4483642578125,87063500,7,2,10,3,2018
2018-03-08,251.15530355201693,251.78881764580726,250.11783666343777,251.66029357910156,66901200,8,3,10,3,2018
2018-03-09,253.1293586084074,256.0398254394531,252.79881605487284,256.0398254394531,113625300,9,4,10,3,2018
2018-03-12,256.3427966851608,256.9946634017079,255.3144639809273,255.71844482421875,71924800,12,0,11,3,2018
2018-03-13,256.93033586342654,257.4536783990636,253.43225136807675,254.06576538085938,91968900,13,1,11,3,2018
2018-03-14,255.06656230430858,255.25936241600635,252.18363884947695,252.7620391845703,105895100,14,2,11,3,2018
2018-03-15,253.29461031803356,253.9648296710104,251.9633058724925,252.4866485595703,83433000,15,3,11,3,2018
2018-03-16,253.03693834358785,253.85736304931305,252.70510012425117,252.76040649414062,100343700,16,4,11,3,2018
2018-03-19,251.9768461356311,252.94473567887474,247.61667337576475,249.3404541015625,109208400,19,0,12,3,2018
2018-03-20,249.7552687451537,250.42820034784947,249.0546839605069,249.76449584960938,59757300,20,1,12,3,2018
2018-03-21,249.71842350777422,251.9031095827814,249.06394602213112,249.28517150878906,78709600,21,2,12,3,2018
2018-03-22,246.96214622538903,247.84707604086222,242.76789340922815,243.05368041992188,148785900,22,3,12,3,2018
2018-03-23,243.51465675666515,243.85572209104762,237.67035428075278,237.87315368652344,183534800,23,4,12,3,2018
2018-03-26,241.63415713082736,244.67612010356106,239.1268317956249,244.38113403320312,141956100,26,0,13,3,2018
2018-03-27,245.35829144116298,245.91135518706088,238.60140532075528,240.2238006591797,129941400,27,1,13,3,2018
2018-03-28,240.36203965969898,242.10427465829972,238.36169889812976,239.5139617919922,146452300,28,2,13,3,2018
2018-03-29,240.70308243991994,244.519390290179,239.5231664723288,242.57435607910156,111601600,29,3,13,3,2018
2018-04-02,242.02126940057866,242.55593509810177,234.75741420979728,237.33848571777344,186286300,2,0,14,4,2018
2018-04-03,238.62901354901516,240.87823279663934,236.75773987749508,240.3804473876953,119956900,3,1,14,4,2018
2018-04-04,236.67482022754098,243.68978386927526,236.53655429380908,242.9523468017578,123715300,4,2,14,4,2018
2018-04-05,244.7867327699436,245.7915308299974,243.65292401770637,244.86972045898438,82652600,5,3,14,4,2018
2018-04-06,242.82330738088316,244.38114107235154,237.82708264668196,239.41259765625,179521200,6,4,14,4,2018
2018-04-09,240.9335641041255,244.13224710970474,239.61538206925078,240.59249877929688,105442900,9,0,15,4,2018
2018-04-10,243.60683210607078,245.23845457059275,242.41771690649588,244.41802978515625,103529000,10,1,15,4,2018
2018-04-11,242.86938585869316,244.8697267933618,242.7956534049296,243.13671875,91140200,11,2,15,4,2018
2018-04-12,244.5193962933458,246.1233371287609,244.33502299049556,245.13699340820312,68890500,12,3,15,4,2018
2018-04-13,246.50133035813278,246.62117021500973,243.36718052373865,244.41802978515625,85079200,13,4,15,4,2018
2018-04-16,246.12338146837584,247.2295652219259,245.26610453165637,246.4275665283203,63405300,16,0,16,4,2018
2018-04-17,248.27119323761642,249.6907891909296,247.73655556065077,249.06396484375,64682000,17,1,16,4,2018
2018-04-18,249.52483811823114,250.08712891113206,248.7689469032398,249.24830627441406,57303900,18,2,16,4,2018
2018-04-19,248.56612672459502,248.77815320807284,246.7870397048121,247.86557006835938,77655900,19,3,16,4,2018
2018-04-20,247.79184909438433,248.0223016922647,244.84204458894723,245.76385498046875,99953100,20,4,16,4,2018
2018-04-23,246.36297993977504,246.94372481231474,244.60231924719406,245.7269287109375,65558000,23,0,17,4,2018
2018-04-24,246.79630875476326,247.02676135498314,240.85062041652253,242.41770935058594,112885500,24,1,17,4,2018
2018-04-25,242.3531868355747,243.47779670078427,240.45425957436507,243.0168914794922,103840900,25,2,17,4,2018
2018-04-26,244.08619346827493,246.35383926629467,243.625288249816,245.48733520507812,67731900,26,3,17,4,2018
2018-04-27,246.1234028244788,246.43681501784772,244.74068707827385,245.71780395507812,57053600,27,4,17,4,2018
2018-04-30,246.36307325475943,246.94381834726806,243.75433389181165,243.82809448242188,82182300,30,0,18,4,2018
2018-05-01,243.2380674924916,244.37190423348264,241.61567244159386,244.26129150390625,74203400,1,1,18,5,2018
2018-05-02,244.05852057218132,244.90657035206758,242.21489984722191,242.62049865722656,86368900,2,2,18,5,2018
2018-05-03,241.75400770196086,242.76797665022846,238.7949760242204,242.08584594726562,136311500,3,3,18,5,2018
2018-05-04,241.07188427419894,245.92984386402537,240.7308188726247,245.22003173828125,91222100,4,4,18,5,2018
2018-05-07,246.02196839784648,247.0635904230851,245.30292934620581,246.04962158203125,55304900,7,0,19,5,2018
2018-05-08,245.66244887202615,246.42753905541704,244.4179993208748,246.04962158203125,67499200,8,1,19,5,2018
2018-05-09,246.75018539030194,248.7689522881206,246.20632066474346,248.42788696289062,59666100,9,2,19,5,2018
2018-05-10,249.20225010322977,251.0919785291434,249.09163734296638,250.75088500976562,72063900,10,3,19,5,2018
2018-05-11,250.8798788582379,251.7924619958366,250.34521316424284,251.51593017578125,59871500,11,4,19,5,2018
2018-05-14,251.96764145052327,252.64977211764088,251.06425716674119,251.63580322265625,54790600,14,0,20,5,2018
2018-05-15,250.35447960119615,250.37290568162268,248.9164576481527,249.90280151367188,87036100,15,1,20,5,2018
2018-05-16,249.93965970923347,251.43298790295458,249.91197839391018,250.95362854003906,53942600,16,2,20,5,2018
2018-05-17,250.6770894537521,251.86623259013624,249.93042537847808,250.7416229248047,56536400,17,3,20,5,2018
2018-05-18,250.3821400256318,250.76008567095516,249.74608858977314,250.11480712890625,64368000,18,4,20,5,2018
2018-05-21,251.66346205765262,252.55761925581496,251.257863237986,251.99530029296875,58025900,21,0,21,5,2018
2018-05-22,252.53917319619032,252.80650609310496,250.95365815851727,251.2947235107422,52966400,22,1,21,5,2018
2018-05-23,249.96731476376826,252.0137347823273,249.8013675276767,251.98605346679688,64694200,23,2,21,5,2018
2018-05-24,251.5712623982009,251.85702135210258,249.60780187974035,251.4698486328125,76043800,24,3,21,5,2018
2018-05-25,250.87071228027344,251.52518983325146,250.34527356398186,250.87071228027344,56374800,25,4,21,5,2018
2018-05-29,249.1745098414339,249.96728123200194,246.82390511296137,247.98536682128906,115908600,29,1,22,5,2018
2018-05-30,249.349717039872,251.7556287178399,249.27598458456174,251.2947235107422,69678400,30,2,22,5,2018
2018-05-31,250.8706927570074,251.18410491476737,249.12848574307378,249.75531005859375,93519900,31,3,22,5,2018
2018-06-01,251.11033419869048,252.52070275941844,251.0365736249151,252.20729064941406,71258400,1,4,22,6,2018
2018-06-04,253.06460482330647,253.6730030554717,252.81572614572912,253.40567016601562,45385200,4,0,23,6,2018
2018-06-05,253.54390420420347,253.98638326232344,252.74193376813733,253.5900115966797,51135000,5,1,23,6,2018
2018-06-06,254.22613414432632,255.82084835836162,253.58085552025173,255.71023559570312,62732200,6,2,23,6,2018
2018-06-07,256.217298412348,256.5214835691929,254.73316853907795,255.68263244628906,72969400,7,3,23,6,2018
2018-06-08,255.2032234431789,256.49375242026696,255.0280772107789,256.4384460449219,72139700,8,4,23,6,2018
